GLOBALEVENTID,SQLDATE,Actor1Geo_FullName,Actor2Geo_FullName,DATEADDED,SOURCEURL,AvgTone
470502678,20150926,"Yobe, Yobe, Nigeria",Cameroon,20150926124500,http://news.icilome.com/?idnews=813069&f=,-5.55555555555555
470502679,20150926,"Yobe, Yobe, Nigeria","Yobe, Yobe, Nigeria",20150926124500,http://news.icilome.com/?idnews=813069&f=,-5.55555555555555
470502680,20150926,"Yobe, Yobe, Nigeria","Yobe, Yobe, Nigeria",20150926124500,http://news.icilome.com/?idnews=813069&f=,-5.55555555555555
470449852,20150926,"Kaduna, Kaduna, Nigeria","Kaduna, Kaduna, Nigeria",20150926071500,http://www.taringa.net/posts/noticias/18967710/USA-aprueba-eleccion-saudi-en-el-Consejo-de-Derechos-Human.html,0.0
470483494,20150926,"Abuja, Abuja Federal Capital Territory, Nigeria","Abuja, Abuja Federal Capital Territory, Nigeria",20150926110000,http://www.vanguardngr.com/2015/09/coup-no-longer-acceptable-in-africa-says-buhari/,1.31233595800525
470483495,20150926,"Abuja, Abuja Federal Capital Territory, Nigeria","Ouagadougou, Kadiogo, Burkina Faso",20150926110000,http://www.vanguardngr.com/2015/09/coup-no-longer-acceptable-in-africa-says-buhari/,1.31233595800525
470483496,20150926,"Abuja, Abuja Federal Capital Territory, Nigeria","Abuja, Abuja Federal Capital Territory, Nigeria",20150926110000,http://www.vanguardngr.com/2015/09/coup-no-longer-acceptable-in-africa-says-buhari/,1.31233595800525
470483497,20150926,"Abuja, Abuja Federal Capital Territory, Nigeria","Abuja, Abuja Federal Capital Territory, Nigeria",20150926110000,http://www.vanguardngr.com/2015/09/stampede-fomwan-mourns-veteran-journalist-hajiya-bilkisu/,-1.79856115107914
470483498,20150926,"Abuja, Abuja Federal Capital Territory, Nigeria","Kaduna, Kaduna, Nigeria",20150926110000,http://www.vanguardngr.com/2015/09/stampede-fomwan-mourns-veteran-journalist-hajiya-bilkisu/,-1.79856115107914
470483499,20150926,"Ilorin, Kwara, Nigeria","Ilorin, Kwara, Nigeria",20150926110000,http://www.vanguardngr.com/2015/09/stampede-fomwan-mourns-veteran-journalist-hajiya-bilkisu/,-1.79856115107914
470483500,20150926,Nigeria,Nigeria,20150926110000,http://www.olufamous.com/2015/09/finally-its-time-to-deal-with-saraki.html,-3.82671480144404
470483501,20150926,"Maiduguri, Borno, Nigeria","Maiduguri, Borno, Nigeria",20150926110000,https://www.naij.com/565541-boko-haram-used-us-like-animals-rescued-nigerians.html,-3.88978930307942
470483502,20150926,Nigeria,"Houston, Texas, United States",20150926110000,http://www.olufamous.com/2015/09/finally-its-time-to-deal-with-saraki.html,-3.82671480144404
470483503,20150926,Nigeria,Nigeria,20150926110000,http://www.olufamous.com/2015/09/finally-its-time-to-deal-with-saraki.html,-3.82671480144404
470483504,20150926,Nigeria,Nigeria,20150926110000,http://www.olufamous.com/2015/09/finally-its-time-to-deal-with-saraki.html,-3.82671480144404
470483505,20150926,Nigeria,Nigeria,20150926110000,http://www.olufamous.com/2015/09/i-wish-my-father-lived-to-see-buhari.html,0.70796460176991
470483506,20150926,Nigeria,Nigeria,20150926110000,http://lobelog.com/u-s-special-ops-missions-in-africa-fail-to-stem-rising-tide-of-terror/,-3.98603433226651
470483507,20150926,"Borno State, Borno, Nigeria","Borno State, Borno, Nigeria",20150926110000,http://www.olufamous.com/2015/09/army-exposes-big-men-plotting-to.html,-4.11985018726592
470483508,20150926,"Borno State, Borno, Nigeria","Borno State, Borno, Nigeria",20150926110000,http://www.olufamous.com/2015/09/army-exposes-big-men-plotting-to.html,-4.11985018726592
470483509,20150926,"Maiduguri, Borno, Nigeria","Maiduguri, Borno, Nigeria",20150926110000,https://www.naij.com/565541-boko-haram-used-us-like-animals-rescued-nigerians.html,-3.88978930307942
470455677,20150926,Nigeria,Nigeria,20150926080000,"http://www.american-reporter.com/5,266W/771.html",-6.04444444444444
470455678,20150926,Nigeria,Yemen,20150926080000,"http://www.american-reporter.com/5,266W/771.html",-6.04444444444444
470455679,20150926,"Bauchi, Bauchi, Nigeria","Bauchi, Bauchi, Nigeria",20150926080000,http://leadership.ng/style/463283/i-have-learnt-that-life-is-not-a-bed-of-roses-maimuna-abubakar-publisher,0.871248789932229
470455680,20150926,"Maiduguri, Borno, Nigeria","Bauchi, Bauchi, Nigeria",20150926080000,http://leadership.ng/style/463283/i-have-learnt-that-life-is-not-a-bed-of-roses-maimuna-abubakar-publisher,0.871248789932229
470455681,20150926,"Maiduguri, Borno, Nigeria","Borno State, Borno, Nigeria",20150926080000,http://leadership.ng/style/463283/i-have-learnt-that-life-is-not-a-bed-of-roses-maimuna-abubakar-publisher,0.871248789932229
470455682,20150926,"Gombe State, Gombe, Nigeria","Bauchi, Bauchi, Nigeria",20150926080000,http://leadership.ng/style/463283/i-have-learnt-that-life-is-not-a-bed-of-roses-maimuna-abubakar-publisher,0.871248789932229
470455683,20150926,"Gombe State, Gombe, Nigeria","Borno State, Borno, Nigeria",20150926080000,http://leadership.ng/style/463283/i-have-learnt-that-life-is-not-a-bed-of-roses-maimuna-abubakar-publisher,0.871248789932229
470455684,20150926,Nigeria,Nigeria,20150926080000,http://www.en.banglanews24.com/fullnews/bn/115773.html,-3.73864430468204
470455685,20150926,"Maiduguri, Borno, Nigeria","Maiduguri, Borno, Nigeria",20150926080000,http://www.jewocity.com/blog/nigerian-official-54-die-in-blasts-in-borno-state-capital/79417,-10.4790419161676
470455686,20150926,Nigeria,Nigeria,20150926080000,"http://www.american-reporter.com/5,266W/771.html",-6.04444444444444
470455687,20150926,Nigeria,Yemen,20150926080000,"http://www.american-reporter.com/5,266W/771.html",-6.04444444444444
470428517,20150925,"Niger Delta, Nigeria (general), Nigeria","Niger Delta, Nigeria (general), Nigeria",20150926051500,http://nigerianewspapers.com.ng/abia-imo-governors-greet-muslims-on-eid-el-kabir/,6.27425614489004
470428518,20150925,"Niger Delta, Nigeria (general), Nigeria","Niger Delta, Nigeria (general), Nigeria",20150926051500,http://nigerianewspapers.com.ng/abia-imo-governors-greet-muslims-on-eid-el-kabir/,6.27425614489004
470428519,20150925,"Gwoza, Borno, Nigeria","Gwoza, Borno, Nigeria",20150926051500,http://dailytrust.com.ng/news/general/over-200-boko-haram-terrorists-surrender/112406.html,-2.9325513196481
470428520,20150925,"Gwoza, Borno, Nigeria","Gwoza, Borno, Nigeria",20150926051500,http://dailytrust.com.ng/news/general/over-200-boko-haram-terrorists-surrender/112406.html,-2.9325513196481
470429444,20150926,"Great Wall, China (general), China","Great Wall, China (general), China",20150926051500,http://dailytrust.com.ng/news/international/chinese-are-major-tourists-and-big-spenders-envoy/112433.html,0.97402597402597
470429445,20150926,"Great Wall, China (general), China","Great Wall, China (general), China",20150926051500,http://dailytrust.com.ng/news/international/chinese-are-major-tourists-and-big-spenders-envoy/112433.html,0.97402597402597
470429446,20150926,Nigeria,"Great Wall, China (general), China",20150926051500,http://dailytrust.com.ng/news/international/chinese-are-major-tourists-and-big-spenders-envoy/112433.html,0.97402597402597
470429447,20150926,"Ilorin, Kwara, Nigeria","Ilorin, Kwara, Nigeria",20150926051500,http://www.nigerianeye.com/2015/09/saraki-kwara-commissioner-of-police.html,-3.47490347490348
470429448,20150926,Nigeria,"Mecca, Makkah, Saudi Arabia",20150926051500,http://theeagleonline.com.ng/hajj-buhari-calls-for-thorough-probe-of-stampede-deaths/,-3.78006872852233
470429449,20150926,"Abuja, Abuja Federal Capital Territory, Nigeria","Abuja, Abuja Federal Capital Territory, Nigeria",20150926051500,http://dailytrust.com.ng/news/general/us-partners-fg-on-enhancing-health-emergency-response/112409.html,0.85959885386819
470429450,20150926,Nigeria,Nigeria,20150926051500,http://dailytrust.com.ng/news/general/how-unijos-shaped-my-career-okiro/112411.html,0.90497737556561
470429451,20150926,United States,United States,20150926051500,http://dailytrust.com.ng/news/general/us-partners-fg-on-enhancing-health-emergency-response/112409.html,0.85959885386819
470429452,20150926,Nigeria,Nigeria,20150926051500,http://dailytrust.com.ng/news/business/pharmaceutical-coys-seek-govt-stakeholders-support/112429.html,4.21940928270042
470429453,20150926,"Kafanchan, Kaduna, Nigeria","Kafanchan, Kaduna, Nigeria",20150926051500,http://dailytrust.com.ng/news/opinion/-democratic-cabalism-or-something-like-that/112386.html,-2.42872228088701
470429454,20150926,"Lafiya, Kaduna, Nigeria","Lafiya, Kaduna, Nigeria",20150926051500,http://www.thisdaylive.com/articles/security-agencies-foil-attempt-to-free-boko-haram-detainees-in-lokoja/221204/,-7.47398297067171
470429455,20150926,"Plateau State, Plateau, Nigeria","Plateau State, Plateau, Nigeria",20150926051500,http://theeagleonline.com.ng/stampede-fomwan-mourns-veteran-journalist-hajiya-bilkisu-yusuf/,-2.06896551724138
470429456,20150926,"Potiskum, Yobe, Nigeria","Potiskum, Yobe, Nigeria",20150926051500,http://theeagleonline.com.ng/policeman-kills-two-officers-shoots-self/,-10.3703703703704
470429457,20150926,"Yobe State, Yobe, Nigeria","Nangere, Yobe, Nigeria",20150926051500,http://theeagleonline.com.ng/policeman-kills-two-officers-shoots-self/,-10.3703703703704
470429458,20150926,"Yobe State, Yobe, Nigeria","Yobe State, Yobe, Nigeria",20150926051500,http://theeagleonline.com.ng/policeman-kills-two-officers-shoots-self/,-10.3703703703704
470429459,20150926,"Borno State, Borno, Nigeria","Borno State, Borno, Nigeria",20150926051500,http://theeagleonline.com.ng/army-raises-alarm-over-plot-to-use-marabouts-to-frustrate-insurgency-fight/,-5.29411764705882
470429460,20150926,Nigeria,"Mecca, Makkah, Saudi Arabia",20150926051500,http://dailytrust.com.ng/news/general/buhari-urges-saudi-to-correct-hajj-flaws-says-stampede-monumental-tragedy/112435.html,-3.33333333333334
470429461,20150926,"Lagos, Lagos, Nigeria","Mecca, Makkah, Saudi Arabia",20150926051500,http://dailytrust.com.ng/news/columns/mourning-sister-bilkisu-and-prof-el-miskin/112398.html,0.42857142857142
470429462,20150926,"Mecca, Makkah, Saudi Arabia","Mecca, Makkah, Saudi Arabia",20150926051500,http://dailytrust.com.ng/news/columns/mourning-sister-bilkisu-and-prof-el-miskin/112398.html,0.42857142857142
470429463,20150926,"Mecca, Makkah, Saudi Arabia","Mecca, Makkah, Saudi Arabia",20150926051500,http://theeagleonline.com.ng/hajj-buhari-calls-for-thorough-probe-of-stampede-deaths/,-3.78006872852233
470429464,20150926,"Banki, Borno, Nigeria","Banki, Borno, Nigeria",20150926051500,http://www.thisdaylive.com/articles/security-agencies-foil-attempt-to-free-boko-haram-detainees-in-lokoja/221204/,-7.47398297067171
470429465,20150926,"Gwoza, Borno, Nigeria","Gwoza, Borno, Nigeria",20150926051500,http://dailytrust.com.ng/news/general/over-200-boko-haram-terrorists-surrender/112406.html,-2.9325513196481
470429466,20150926,"Borno State, Borno, Nigeria","Borno State, Borno, Nigeria",20150926051500,http://theeagleonline.com.ng/troops-rescue-dozens-of-women-children/,-3.25203252032521
470429467,20150926,Nigeria,Nigeria,20150926051500,http://dailytrust.com.ng/news/general/how-unijos-shaped-my-career-okiro/112411.html,0.90497737556561
470429468,20150926,"Niger Delta, Nigeria (general), Nigeria","Niger Delta, Nigeria (general), Nigeria",20150926051500,http://nigerianewspapers.com.ng/abia-imo-governors-greet-muslims-on-eid-el-kabir/,6.27425614489004
470429469,20150926,"Maiduguri, Borno, Nigeria","Maiduguri, Borno, Nigeria",20150926051500,http://www.thisdaylive.com/articles/security-agencies-foil-attempt-to-free-boko-haram-detainees-in-lokoja/221204/,-7.47398297067171
470429470,20150926,"Borno State, Borno, Nigeria","Borno State, Borno, Nigeria",20150926051500,http://theeagleonline.com.ng/army-raises-alarm-over-plot-to-use-marabouts-to-frustrate-insurgency-fight/,-5.29411764705882
470429471,20150926,"Borno State, Borno, Nigeria","Borno State, Borno, Nigeria",20150926051500,http://theeagleonline.com.ng/troops-rescue-dozens-of-women-children/,-3.25203252032521
470419584,20150926,Nigeria,Nigeria,20150926040000,http://www.lidtime.com/nigeria-call-up-arsenal-youngster-iwobi-2656/,2.53164556962026
470419585,20150926,"Lagos, Lagos, Nigeria","Lagos, Lagos, Nigeria",20150926040000,http://dailyindependentnig.com/2015/09/dana-air-seeks-police-support-to-fight-stealing-aboard-aircraft/,3.86100386100386
470419586,20150926,"Abuja, Abuja Federal Capital Territory, Nigeria","Abuja, Abuja Federal Capital Territory, Nigeria",20150926040000,http://www.freenewspos.com/en/classified-news-article/c/4637047/today/buhari-s-change-contaminated-by-ethno-sectional-discrimination-articles-thisday-live,-2.98210735586481
470419587,20150926,"Niger State, Niger, Nigeria","Niger State, Niger, Nigeria",20150926040000,http://www.freenewspos.com/en/classified-news-article/c/4637047/today/buhari-s-change-contaminated-by-ethno-sectional-discrimination-articles-thisday-live,-2.98210735586481
470419588,20150926,Nigeria,"Mecca, Makkah, Saudi Arabia",20150926040000,http://nysepost.com/iran-says-131-nationals-among-hajj-stampede-dead-4315,-6.08272506082725
470419589,20150926,Nigeria,Nigeria,20150926040000,http://nysepost.com/iran-says-131-nationals-among-hajj-stampede-dead-4315,-6.08272506082725
470419590,20150926,"Niger State, Niger, Nigeria","Virginia, United States",20150926040000,http://www.freenewspos.com/en/classified-news-article/c/4637047/today/buhari-s-change-contaminated-by-ethno-sectional-discrimination-articles-thisday-live,-2.98210735586481
470446768,20150926,"Abuja, Abuja Federal Capital Territory, Nigeria","Borno State, Borno, Nigeria",20150926071500,http://e247mag.com/borno-s-first-lady-explains-why-she-missed-meeting-with-patience-jonathan/,-2.87206266318538
470446769,20150926,"Abuja, Abuja Federal Capital Territory, Nigeria","Chibok, Borno, Nigeria",20150926071500,http://e247mag.com/borno-s-first-lady-explains-why-she-missed-meeting-with-patience-jonathan/,-2.87206266318538
470446770,20150926,"Abuja, Abuja Federal Capital Territory, Nigeria","Chibok, Borno, Nigeria",20150926071500,http://e247mag.com/borno-s-first-lady-explains-why-she-missed-meeting-with-patience-jonathan/,-2.87206266318538
470446771,20150926,"Chibok, Borno, Nigeria","Abuja, Abuja Federal Capital Territory, Nigeria",20150926071500,http://e247mag.com/borno-s-first-lady-explains-why-she-missed-meeting-with-patience-jonathan/,-2.87206266318538
470446772,20150926,"Chibok, Borno, Nigeria","Chibok, Borno, Nigeria",20150926071500,http://e247mag.com/borno-s-first-lady-explains-why-she-missed-meeting-with-patience-jonathan/,-2.87206266318538
470446773,20150926,"Abuja, Abuja Federal Capital Territory, Nigeria","Abuja, Abuja Federal Capital Territory, Nigeria",20150926071500,http://e247mag.com/borno-s-first-lady-explains-why-she-missed-meeting-with-patience-jonathan/,-2.87206266318538
470446774,20150926,"Abuja, Abuja Federal Capital Territory, Nigeria","Chibok, Borno, Nigeria",20150926071500,http://e247mag.com/borno-s-first-lady-explains-why-she-missed-meeting-with-patience-jonathan/,-2.87206266318538
470446775,20150926,"Borno State, Borno, Nigeria","Borno State, Borno, Nigeria",20150926071500,http://leadership.ng/news/463311/army-accuses-borno-elite-of-aiding-boko-haram,-5.19031141868512
470446776,20150926,"Bauchi State, Bauchi, Nigeria","Bauchi State, Bauchi, Nigeria",20150926071500,http://allafrica.com/stories/201509250873.html,-0.94339622641509
470446777,20150926,"Borno State, Borno, Nigeria","Lagos, Lagos, Nigeria",20150926071500,http://e247mag.com/borno-to-relocate-chibok-girls-to-other-states/,-2.83505154639175
470446778,20150926,"Lagos, Lagos, Nigeria","Lagos, Lagos, Nigeria",20150926071500,http://e247mag.com/borno-to-relocate-chibok-girls-to-other-states/,-2.83505154639175
470446779,20150926,Nigeria,Nigeria,20150926071500,http://www.episcopalcafe.com/learn-to-live-with-difference-say-communion-general-secretary/,1.10062893081761
470446780,20150926,"Borno State, Borno, Nigeria","Lagos, Lagos, Nigeria",20150926071500,http://e247mag.com/borno-to-relocate-chibok-girls-to-other-states/,-2.83505154639175
470446781,20150926,"Borno State, Borno, Nigeria","Jidda, Makkah, Saudi Arabia",20150926071500,http://e247mag.com/borno-to-relocate-chibok-girls-to-other-states/,-2.83505154639175
470446782,20150926,"Lagos, Lagos, Nigeria","Lagos, Lagos, Nigeria",20150926071500,http://e247mag.com/borno-to-relocate-chibok-girls-to-other-states/,-2.83505154639175
470446783,20150926,"Borno State, Borno, Nigeria","Borno State, Borno, Nigeria",20150926071500,http://e247mag.com/borno-to-relocate-chibok-girls-to-other-states/,-2.83505154639175
470446784,20150926,"Borno State, Borno, Nigeria","Borno State, Borno, Nigeria",20150926071500,http://e247mag.com/borno-to-relocate-chibok-girls-to-other-states/,-2.83505154639175
470446785,20150926,"Borno State, Borno, Nigeria","Lagos, Lagos, Nigeria",20150926071500,http://e247mag.com/borno-to-relocate-chibok-girls-to-other-states/,-2.83505154639175
470446786,20150926,"Borno State, Borno, Nigeria","Jidda, Makkah, Saudi Arabia",20150926071500,http://e247mag.com/borno-to-relocate-chibok-girls-to-other-states/,-2.83505154639175
470446787,20150926,"Bauchi State, Bauchi, Nigeria","Bauchi State, Bauchi, Nigeria",20150926071500,http://allafrica.com/stories/201509250873.html,-0.94339622641509
470446789,20150926,Nigeria,Nigeria,20150926071500,http://nigerianewspapers.com.ng/switzerland-bans-sale-of-volkswagen-cars/,-3.85185185185185
470446790,20150926,Nigeria,Switzerland,20150926071500,http://nigerianewspapers.com.ng/switzerland-bans-sale-of-volkswagen-cars/,-3.85185185185185
470446791,20150926,Germany,Germany,20150926071500,http://nigerianewspapers.com.ng/switzerland-bans-sale-of-volkswagen-cars/,-3.85185185185185
470446792,20150926,Nigeria,Nigeria,20150926071500,http://nigerianewspapers.com.ng/switzerland-bans-sale-of-volkswagen-cars/,-3.85185185185185
470446793,20150926,Nigeria,Nigeria,20150926071500,http://nigerianewspapers.com.ng/switzerland-bans-sale-of-volkswagen-cars/,-3.85185185185185
470446794,20150926,Nigeria,Switzerland,20150926071500,http://nigerianewspapers.com.ng/switzerland-bans-sale-of-volkswagen-cars/,-3.85185185185185
470446795,20150926,"Lagos, Lagos, Nigeria","Borno State, Borno, Nigeria",20150926071500,http://e247mag.com/borno-to-relocate-chibok-girls-to-other-states/,-2.83505154639175
470446796,20150926,"Lagos, Lagos, Nigeria","Lagos, Lagos, Nigeria",20150926071500,http://e247mag.com/borno-to-relocate-chibok-girls-to-other-states/,-2.83505154639175
470446798,20150926,Nigeria,Nigeria,20150926071500,http://www.episcopalcafe.com/learn-to-live-with-difference-say-communion-general-secretary/,1.10062893081761
469634650,20150923,"Abuja, Abuja Federal Capital Territory, Nigeria","Dakar, Dakar, Senegal",20150923174500,http://www.apanews.net/news/fr/article.php?id=834525,0.40322580645162
469813066,20150924,Nigeria,Nigeria,20150924063000,http://extra.globo.com/noticias/mundo/mais-de-200-mulheres-criancas-formaram-pelo-exercito-17587401.html,-3.41880341880342
469669505,20150923,"Buhari, Kano, Nigeria","Buhari, Kano, Nigeria",20150923201500,http://www.lalibre.be/dernieres-depeches/afp/nigeria-l-armee-dit-avoir-sauve-241-femmes-et-enfants-de-boko-haram-560302f13570b0f19ed760b8,-3.05343511450382
469669506,20150923,"Buhari, Kano, Nigeria","Buhari, Kano, Nigeria",20150923201500,http://www.lalibre.be/dernieres-depeches/afp/nigeria-l-armee-dit-avoir-sauve-241-femmes-et-enfants-de-boko-haram-560302f13570b0f19ed760b8,-3.05343511450382
469669507,20150923,"Buhari, Kano, Nigeria","Buhari, Kano, Nigeria",20150923201500,http://www.lalibre.be/dernieres-depeches/afp/nigeria-l-armee-dit-avoir-sauve-241-femmes-et-enfants-de-boko-haram-560302f13570b0f19ed760b8,-3.05343511450382
470417607,20150926,"Abuja, Abuja Federal Capital Territory, Nigeria","Abuja, Abuja Federal Capital Territory, Nigeria",20150926034500,http://dailyindependentnig.com/2015/09/afan-president-canvasses-adequate-funding-for-agric-research-institutes/,2.47678018575851
470417608,20150926,"Kano State, Kano, Nigeria","Kano State, Kano, Nigeria",20150926034500,http://www.thisdaylive.com/articles/before-president-buhari-appoints-ministers/221174/,-1.1001100110011
470417609,20150926,"Abuja, Abuja Federal Capital Territory, Nigeria","Abuja, Abuja Federal Capital Territory, Nigeria",20150926034500,http://dailyindependentnig.com/2015/09/afan-president-canvasses-adequate-funding-for-agric-research-institutes/,2.47678018575851
470417610,20150926,"Lagos, Lagos, Nigeria","Lagos, Lagos, Nigeria",20150926034500,http://www.thisdaylive.com/articles/intel-to-train-5-million-women-on-technology/221166/,4.03587443946189
470417611,20150926,"Abuja, Abuja Federal Capital Territory, Nigeria","Abuja, Abuja Federal Capital Territory, Nigeria",20150926034500,http://dailyindependentnig.com/2015/09/afan-president-canvasses-adequate-funding-for-agric-research-institutes/,2.47678018575851
470417612,20150926,Nigeria,Nigeria,20150926034500,http://www.arabnews.com/saudi-arabia/news/811486,6.81818181818182
470425305,20150926,Nigeria,Nigeria,20150926044500,http://www.seychellesnewsagency.com/articles/3779/World+leaders+pledge+to+end+poverty+in++years,1.75438596491228
470425306,20150926,Nigeria,Germany,20150926044500,http://www.seychellesnewsagency.com/articles/3779/World+leaders+pledge+to+end+poverty+in++years,1.75438596491228
470425307,20150926,"Ibadan, Oyo, Nigeria","Ibadan, Oyo, Nigeria",20150926044500,http://www.punchng.com/news/shonekan-olubadan-others-pay-tributes-to-hid-awolowo/,0.954653937947501
470425308,20150926,"Ibadan, Oyo, Nigeria","Ibadan, Oyo, Nigeria",20150926044500,http://www.punchng.com/news/shonekan-olubadan-others-pay-tributes-to-hid-awolowo/,0.954653937947501
470425309,20150926,"Lake Chad, Nigeria (general), Nigeria","Lake Chad, Nigeria (general), Nigeria",20150926044500,http://www.ancient-origins.net/comment/reply/3978,-0.667668963067285
470425310,20150926,"Ibadan, Oyo, Nigeria","Ibadan, Oyo, Nigeria",20150926044500,http://www.punchng.com/news/shonekan-olubadan-others-pay-tributes-to-hid-awolowo/,0.954653937947501
470425311,20150926,"Ibadan, Oyo, Nigeria","Ibadan, Oyo, Nigeria",20150926044500,http://www.punchng.com/news/shonekan-olubadan-others-pay-tributes-to-hid-awolowo/,0.954653937947501
470425312,20150926,"Buhari, Kano, Nigeria","Buhari, Kano, Nigeria",20150926044500,http://www.nairaland.com/2624973/many-dead-50-houses-razed,-4.95672698662471
470425313,20150926,"Ibadan, Oyo, Nigeria","Ibadan, Oyo, Nigeria",20150926044500,http://www.punchng.com/news/shonekan-olubadan-others-pay-tributes-to-hid-awolowo/,0.954653937947501
470425314,20150926,"Ibadan, Oyo, Nigeria","Ekiti State, Ekiti, Nigeria",20150926044500,http://www.punchng.com/news/shonekan-olubadan-others-pay-tributes-to-hid-awolowo/,0.954653937947501
470425315,20150926,Nigeria,Germany,20150926044500,http://www.seychellesnewsagency.com/articles/3779/World+leaders+pledge+to+end+poverty+in++years,1.75438596491228
470425316,20150926,"Ibadan, Oyo, Nigeria","Ekiti State, Ekiti, Nigeria",20150926044500,http://www.punchng.com/news/shonekan-olubadan-others-pay-tributes-to-hid-awolowo/,0.954653937947501
470425317,20150926,"Lagos, Lagos, Nigeria","Lagos, Lagos, Nigeria",20150926044500,http://www.punchng.com/news/shonekan-olubadan-others-pay-tributes-to-hid-awolowo/,0.954653937947501
470425318,20150926,"Lagos, Lagos, Nigeria","Lagos, Lagos, Nigeria",20150926044500,http://www.punchng.com/news/shonekan-olubadan-others-pay-tributes-to-hid-awolowo/,0.954653937947501
469774824,20150924,"Ouagadougou, Kadiogo, Burkina Faso","Ouagadougou, Kadiogo, Burkina Faso",20150924033000,http://www.derbund.ch/ausland/naher-osten-und-afrika/Putschisten-und-Armee-einigen-sich-auf-FuenfPunktePlan/story/21288416,-2.55591054313099
470433360,20150926,"Zaria, Kaduna, Nigeria","Zaria, Kaduna, Nigeria",20150926054500,http://blogs.premiumtimesng.com/?p=169007,-1.62771285475793
470433361,20150926,"Zaria, Kaduna, Nigeria","Mecca, Makkah, Saudi Arabia",20150926054500,http://blogs.premiumtimesng.com/?p=169007,-1.62771285475793
470433362,20150926,"Mecca, Makkah, Saudi Arabia","Mecca, Makkah, Saudi Arabia",20150926054500,http://blogs.premiumtimesng.com/?p=169007,-1.62771285475793
470433363,20150926,"Zaria, Kaduna, Nigeria","Zaria, Kaduna, Nigeria",20150926054500,http://blogs.premiumtimesng.com/?p=169007,-1.62771285475793
469642219,20150923,Nigeria,Nigeria,20150923181500,http://www.contattonews.it/2015/09/23/esercito-nigeria-salva-241-donne-e-bambini-da-boko-haram/568084/,-4.95867768595041
469642220,20150923,Nigeria,Nigeria,20150923181500,http://www.contattonews.it/2015/09/23/esercito-nigeria-salva-241-donne-e-bambini-da-boko-haram/568084/,-4.95867768595041
469674229,20150923,"Bariga, Sokoto, Nigeria","Lagos, Lagos, Nigeria",20150923204500,https://www.naij.com/562583-read-armed-robbers-kogi.html,-9.87654320987652
469674230,20150923,"Kogi, Nigeria (general), Nigeria","Kogi, Nigeria (general), Nigeria",20150923204500,https://www.naij.com/562583-read-armed-robbers-kogi.html,-9.87654320987652
469674231,20150923,"Monguno, Borno, Nigeria","Monguno, Borno, Nigeria",20150923204500,http://saharareporters.com/2015/09/23/buhari-attending-un-general-assembly-22-man-delegation-nigeria%E2%80%99s-slimmest-decades,0.91911764705882
469674232,20150923,Brazil,Brazil,20150923204500,http://saharareporters.com/2015/09/23/buhari-attending-un-general-assembly-22-man-delegation-nigeria%E2%80%99s-slimmest-decades,0.91911764705882
469674233,20150923,"Kogi, Nigeria (general), Nigeria","Kogi, Nigeria (general), Nigeria",20150923204500,https://www.naij.com/562583-read-armed-robbers-kogi.html,-9.87654320987652
469674234,20150923,"Kogi, Nigeria (general), Nigeria","Ogaminana, Kogi, Nigeria",20150923204500,https://www.naij.com/562583-read-armed-robbers-kogi.html,-9.87654320987652
469674235,20150923,"Bariga, Sokoto, Nigeria","Lagos, Lagos, Nigeria",20150923204500,https://www.naij.com/562583-read-armed-robbers-kogi.html,-9.87654320987652
469674236,20150923,"Sokoto, Sokoto, Nigeria","Sokoto, Sokoto, Nigeria",20150923204500,https://www.naij.com/562733-eid-el-kabir-sultan-directs-pray-nigerias-unity-peace.html,7.48663101604278
469674237,20150923,"Gbagi, Oyo, Nigeria","Gbagi, Oyo, Nigeria",20150923204500,https://www.naij.com/562591-nigerians-wont-respect-sarakis-senate-resign.html,-5.75757575757575
469674238,20150923,"Bariga, Sokoto, Nigeria","Lagos, Lagos, Nigeria",20150923204500,https://www.naij.com/562583-read-armed-robbers-kogi.html,-9.87654320987652
469674239,20150923,"Abuja, Abuja Federal Capital Territory, Nigeria","Abuja, Abuja Federal Capital Territory, Nigeria",20150923204500,https://www.naij.com/562543-car-accident-senator-akpabio-returns-medical-trip-photo.html,-0.7936507936508
469674240,20150923,"Kogi, Nigeria (general), Nigeria","Kogi, Nigeria (general), Nigeria",20150923204500,https://www.naij.com/562583-read-armed-robbers-kogi.html,-9.87654320987652
469674241,20150923,"Kogi, Nigeria (general), Nigeria","Kogi, Nigeria (general), Nigeria",20150923204500,https://www.naij.com/562583-read-armed-robbers-kogi.html,-9.87654320987652
469674242,20150923,"Kogi, Nigeria (general), Nigeria","Ogaminana, Kogi, Nigeria",20150923204500,https://www.naij.com/562583-read-armed-robbers-kogi.html,-9.87654320987652
469674243,20150923,"Lagos, Lagos, Nigeria","Lagos, Lagos, Nigeria",20150923204500,https://www.naij.com/562636-buhari-committed-press-freedom-presidency.html,1.58730158730159
469674244,20150923,"Lagos, Lagos, Nigeria","Lagos, Lagos, Nigeria",20150923204500,https://www.naij.com/562636-buhari-committed-press-freedom-presidency.html,1.58730158730159
469674245,20150923,"Lagos, Lagos, Nigeria","Lagos, Lagos, Nigeria",20150923204500,https://www.naij.com/562636-buhari-committed-press-freedom-presidency.html,1.58730158730159
